,Anio,Idestado,Nomestado,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion
116,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,6330000,Coliflor,2.0,2.0,0.0,8.0,4.0,425.0,3400.0
117,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,6600000,Ejote,83.0,77.0,6.0,420.0,5.45,393.65,165332.0
118,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,6670000,Espinaca,20.0,20.0,0.0,160.0,8.0,420.0,67200.0
119,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,6820000,Fresa,3.0,3.0,0.0,18.0,6.0,800.0,14400.0
120,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,170.0,149.0,21.0,158.0,1.06,615.19,97200.0
121,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,7100000,Haba grano,13.0,13.0,0.0,48.0,3.69,869.31,41727.0
122,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,7330000,Lechuga,200.0,173.0,27.0,3071.0,17.75,289.32,888493.0
123,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,4051.0,3872.0,179.0,12162.0,3.14,149.31,1815933.0
124,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,7670000,Melón,1648.0,1647.0,1.0,22560.0,13.7,231.13,5214357.0
125,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,8100000,Papa,1546.0,1420.0,126.0,33694.0,23.73,405.0,13646036.0
126,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,8210000,Pepino,112.0,111.0,1.0,2057.0,18.53,289.73,595975.0
127,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,8490000,Rábano,127.0,124.0,3.0,1243.0,10.02,570.2,708763.0
128,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,8710000,Sandía,773.0,713.0,60.0,14190.0,19.9,257.56,3654776.0
129,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,8770000,Sorgo escobero,129.0,129.0,0.0,155.0,1.2,379.51,58824.0
130,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,6616.0,6534.0,82.0,134311.0,20.56,59.07,7933214.0
131,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,8810000,Sorgo grano,7942.0,7451.0,491.0,22175.0,2.98,158.78,3520921.0
132,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,8830000,Soya,237.0,218.0,19.0,236.0,1.08,530.0,125080.0
133,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),4306.0,4220.0,86.0,167547.0,39.7,309.36,51833045.0
134,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,8980000,Tomate verde,133.0,124.0,9.0,1692.0,13.65,311.55,527139.0
135,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,9050000,Trigo grano,46.0,46.0,0.0,176.0,3.83,229.09,40320.0
136,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,9170000,Verdolaga,3.0,3.0,0.0,22.0,7.33,566.18,12456.0
137,1987,2,Baja California,2,Primavera-Verano,1,Riego,200201,Tonelada,9270000,Zanahoria,68.0,48.0,20.0,965.0,20.1,210.04,202687.0
138,1987,2,Baja California,3,Perennes,1,Riego,200201,Tonelada,5000000,Aceituna,2719.0,2128.0,0.0,8427.0,3.96,378.74,3191634.0
139,1987,2,Baja California,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,6.0,3.0,0.0,45.0,15.0,620.0,27900.0
140,1987,2,Baja California,3,Perennes,1,Riego,200201,Tonelada,5170000,Alfalfa verde,28259.0,27783.0,0.0,1931838.0,69.53,27.31,52758577.0
141,1987,2,Baja California,3,Perennes,1,Riego,200201,Tonelada,5180000,Algarrobo,20.0,0.0,0.0,0.0,0.0,0.0,0.0
142,1987,2,Baja California,3,Perennes,1,Riego,200201,Tonelada,5260000,Almendra,403.0,0.0,0.0,0.0,0.0,0.0,0.0
143,1987,2,Baja California,3,Perennes,1,Riego,200201,Tonelada,6020000,Chabacano,11.0,0.0,0.0,0.0,0.0,0.0,0.0
144,1987,2,Baja California,3,Perennes,1,Riego,200201,Tonelada,6220000,Ciruela,38.0,0.0,0.0,0.0,0.0,0.0,0.0
145,1987,2,Baja California,3,Perennes,1,Riego,200201,Tonelada,6530000,Durazno,8.0,0.0,0.0,0.0,0.0,0.0,0.0
146,1987,2,Baja California,3,Perennes,1,Riego,200201,Tonelada,6650000,Espárrago,2929.0,2867.0,0.0,8929.0,3.11,1700.0,15179300.0
