,Anio,Idestado,Nomestado,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion,Unnamed: 18
2816,2001,21,Puebla,2,Primavera-Verano,2,Temporal,200201,Tonelada,8980000,Tomate verde,770.0,760.0,10.0,4478.3,5.89,3523.75,15780419.92,
2817,2001,21,Puebla,2,Primavera-Verano,2,Temporal,200201,Tonelada,9050000,Trigo grano,7420.0,6910.0,510.0,11201.3,1.62,1538.8,17236605.89,
2818,2001,21,Puebla,2,Primavera-Verano,2,Temporal,200201,Tonelada,9320000,Zempoalxochitl,627.0,627.0,0.0,5946.0,9.48,7036.75,41840515.5,
2819,2001,21,Puebla,2,Primavera-Verano,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,805.0,805.0,0.0,14960.0,18.58,804.48,12035000.0,
2820,2001,21,Puebla,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,900.0,900.0,0.0,8807.0,9.79,4089.15,36013184.8,
2821,2001,21,Puebla,3,Perennes,1,Riego,200201,Tonelada,5130000,Alcachofa,158.0,158.0,0.0,5016.0,31.75,23300.94,116877515.04,
2822,2001,21,Puebla,3,Perennes,1,Riego,200201,Tonelada,5170000,Alfalfa verde,16278.0,16278.0,0.0,1115131.35,68.51,300.31,334890550.45,
2823,2001,21,Puebla,3,Perennes,1,Riego,200201,Tonelada,5650000,Arándano,10.0,10.0,0.0,80.0,8.0,6000.0,480000.0,
2824,2001,21,Puebla,3,Perennes,1,Riego,200201,Tonelada,5820000,Caña de azúcar,11205.0,10565.0,0.0,1285585.0,121.68,310.23,398827826.3,
2825,2001,21,Puebla,3,Perennes,1,Riego,200201,Tonelada,5821000,Caña de azúcar fruta,382.0,382.0,0.0,24830.0,65.0,371.46,9223351.8,
2826,2001,21,Puebla,3,Perennes,1,Riego,200201,Tonelada,6220000,Ciruela,193.0,193.0,0.0,1320.2,6.84,4406.32,5817223.66,
2827,2001,21,Puebla,3,Perennes,1,Riego,200201,Tonelada,6530000,Durazno,147.0,147.0,0.0,1114.8,7.58,5330.8,5942777.06,
2828,2001,21,Puebla,3,Perennes,1,Riego,200201,Tonelada,7020000,Guaje,143.0,143.0,0.0,613.5,4.29,3817.52,2342048.52,
2829,2001,21,Puebla,3,Perennes,1,Riego,200201,Tonelada,7390000,Limón,178.0,178.0,0.0,1712.0,9.62,1142.71,1956325.12,
2830,2001,21,Puebla,3,Perennes,1,Riego,200201,Tonelada,7540000,Mamey,20.0,20.0,0.0,260.0,13.0,8000.0,2080000.0,
2831,2001,21,Puebla,3,Perennes,1,Riego,200201,Tonelada,7560000,Mango,72.0,72.0,0.0,626.0,8.69,2218.84,1388993.84,
2832,2001,21,Puebla,3,Perennes,1,Riego,200201,Tonelada,7580000,Manzana,71.0,71.0,0.0,876.8,12.35,3451.78,3026520.7,
2833,2001,21,Puebla,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,10.0,10.0,0.0,70.0,7.0,800.0,56000.0,
2834,2001,21,Puebla,3,Perennes,1,Riego,200201,Tonelada,7920000,Nopalitos,7.0,7.0,0.0,168.0,24.0,2000.0,336000.0,
2835,2001,21,Puebla,3,Perennes,1,Riego,200201,Tonelada,8130000,Papaya,78.0,78.0,0.0,3060.0,39.23,1738.01,5318310.6,
2836,2001,21,Puebla,3,Perennes,1,Riego,200201,Tonelada,8230000,Pera,219.0,219.0,0.0,1935.2,8.84,3675.23,7112305.1,
2837,2001,21,Puebla,3,Perennes,1,Riego,200201,Tonelada,8680000,Sábila,221.32,15.4,0.0,719.0,46.69,405.0,291195.0,
2838,2001,21,Puebla,3,Perennes,1,Riego,200201,Tonelada,8930000,Tejocote,216.0,216.0,0.0,1727.8,8.0,600.07,1036800.95,
2839,2001,21,Puebla,3,Perennes,1,Riego,200201,Tonelada,9120000,Tuna,15.0,15.0,0.0,330.0,22.0,2000.0,660000.0,
2840,2001,21,Puebla,3,Perennes,1,Riego,200201,Tonelada,9130000,Uva,1.0,1.0,0.0,4.0,4.0,10000.0,40000.0,
2841,2001,21,Puebla,3,Perennes,1,Riego,200201,Tonelada,9290000,Zapote,12.0,12.0,0.0,108.0,9.0,600.0,64800.0,
2842,2001,21,Puebla,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,240.0,240.0,0.0,18800.0,78.33,600.0,11280000.0,
2843,2001,21,Puebla,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,1502.0,1502.0,0.0,3677.5,2.45,3694.49,13586477.38,
2844,2001,21,Puebla,3,Perennes,2,Temporal,200201,Tonelada,5170000,Alfalfa verde,275.0,275.0,0.0,8800.0,32.0,790.0,6952000.0,
2845,2001,21,Puebla,3,Perennes,2,Temporal,200201,Tonelada,5650000,Arándano,50.0,50.0,0.0,300.0,6.0,6000.0,1800000.0,
2846,2001,21,Puebla,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,70527.5,53307.5,0.0,209809.0,3.94,1584.07,332352255.0,
2847,2001,21,Puebla,3,Perennes,2,Temporal,200201,Tonelada,5822000,Caña de azúcar piloncillo,162.0,162.0,0.0,2230.0,13.77,600.0,1338000.0,
2848,2001,21,Puebla,3,Perennes,2,Temporal,200201,Tonelada,6020000,Chabacano,19.0,19.0,0.0,97.0,5.11,5477.32,531300.04,
2849,2001,21,Puebla,3,Perennes,2,Temporal,200201,Tonelada,6220000,Ciruela,3304.0,3304.0,0.0,11205.9,3.39,1933.22,21663520.52,
2850,2001,21,Puebla,3,Perennes,2,Temporal,200201,Tonelada,6530000,Durazno,2017.0,2017.0,0.0,9127.8,4.53,3014.39,27514732.27,
2851,2001,21,Puebla,3,Perennes,2,Temporal,200201,Tonelada,7140000,Hierbabuena,8.0,8.0,0.0,68.0,8.5,1200.0,81600.0,
2852,2001,21,Puebla,3,Perennes,2,Temporal,200201,Tonelada,7380000,Lima,66.0,66.0,0.0,717.5,10.87,500.0,358750.0,
2853,2001,21,Puebla,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,3395.0,3395.0,0.0,29505.6,8.69,1517.8,44783600.0,
2854,2001,21,Puebla,3,Perennes,2,Temporal,200201,Tonelada,7420000,Litchi,73.0,73.0,0.0,649.52,8.9,22891.49,14868480.0,
2855,2001,21,Puebla,3,Perennes,2,Temporal,200201,Tonelada,7440000,Macadamia,658.0,658.0,0.0,1711.0,2.6,9880.0,16904680.0,
2856,2001,21,Puebla,3,Perennes,2,Temporal,200201,Tonelada,7540000,Mamey,35.0,35.0,0.0,165.0,4.71,3163.64,522000.0,
2857,2001,21,Puebla,3,Perennes,2,Temporal,200201,Tonelada,7550000,Mandarina,34.0,34.0,0.0,335.5,9.87,600.0,201300.0,
2858,2001,21,Puebla,3,Perennes,2,Temporal,200201,Tonelada,7560000,Mango,45.0,45.0,0.0,365.0,8.11,2200.0,803000.0,
2859,2001,21,Puebla,3,Perennes,2,Temporal,200201,Tonelada,7580000,Manzana,7245.0,7245.0,0.0,33429.4,4.61,2432.57,81319516.07,
2860,2001,21,Puebla,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,16729.0,16729.0,0.0,200165.4,11.97,572.55,114604571.0,
2861,2001,21,Puebla,3,Perennes,2,Temporal,200201,Tonelada,7920000,Nopalitos,72.0,72.0,0.0,6040.0,83.89,3109.93,18783977.2,
2862,2001,21,Puebla,3,Perennes,2,Temporal,200201,Tonelada,7960000,Nuez,43.0,43.0,0.0,249.1,5.79,19803.0,4932927.3,
2863,2001,21,Puebla,3,Perennes,2,Temporal,200201,Tonelada,8130000,Papaya,15.0,15.0,0.0,120.0,8.0,2000.0,240000.0,
2864,2001,21,Puebla,3,Perennes,2,Temporal,200201,Tonelada,8230000,Pera,2019.0,2019.0,0.0,8829.4,4.37,1718.87,15176557.68,
2865,2001,21,Puebla,3,Perennes,2,Temporal,200201,Tonelada,8280000,Pimienta,8.0,8.0,0.0,16.0,2.0,5500.0,88000.0,
2866,2001,21,Puebla,3,Perennes,2,Temporal,200201,Tonelada,8340000,Pitahaya,6.0,6.0,0.0,18.0,3.0,12000.0,216000.0,
2867,2001,21,Puebla,3,Perennes,2,Temporal,200201,Tonelada,8390000,Plátano,511.0,511.0,0.0,7273.0,14.23,1383.27,10060544.11,
2868,2001,21,Puebla,3,Perennes,2,Temporal,200201,Tonelada,8600000,Rosa,38.0,38.0,0.0,190.0,5.0,3921.05,744999.5,
2869,2001,21,Puebla,3,Perennes,2,Temporal,200201,Tonelada,8930000,Tejocote,295.0,295.0,0.0,1623.9,5.5,600.0,974340.0,
2870,2001,21,Puebla,3,Perennes,2,Temporal,200201,Tonelada,8995000,Tangerina,1415.0,1415.0,0.0,11365.0,8.03,1191.29,13539000.0,
2871,2001,21,Puebla,3,Perennes,2,Temporal,200201,Tonelada,9000000,Toronja (pomelo),603.0,523.0,0.0,6204.0,11.86,1757.25,10902000.0,
2872,2001,21,Puebla,3,Perennes,2,Temporal,200201,Tonelada,9120000,Tuna,2314.0,2314.0,0.0,50624.0,21.88,1956.81,99061549.44,
2873,2001,21,Puebla,3,Perennes,2,Temporal,200201,Tonelada,9140000,Vainilla,13.0,13.0,0.0,19.5,1.5,25000.0,487500.0,
2874,2001,21,Puebla,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,525.0,525.0,0.0,5250.0,10.0,395.71,2077500.0,
2875,2001,21,Puebla,3,Perennes,2,Temporal,200206,Planta,8370000,Plantas de ornato,485.0,485.0,0.0,1616505.0,3333.0,200.0,323301000.0,
2876,2001,22,Querétaro,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,84.0,82.0,2.0,748.0,9.12,6786.63,5076397.84,
2877,2001,22,Querétaro,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,1282.0,1282.0,0.0,39739.0,31.0,376.38,14956973.0,
2878,2001,22,Querétaro,1,Otoño-Invierno,1,Riego,200201,Tonelada,5670000,Brócoli,31.0,31.0,0.0,282.0,9.1,3452.13,973500.0,
2879,2001,22,Querétaro,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,23.0,23.0,0.0,110.0,4.78,3500.0,385000.0,
2880,2001,22,Querétaro,1,Otoño-Invierno,1,Riego,200201,Tonelada,5920000,Cebada grano,2864.0,2864.0,0.0,17101.0,5.97,1466.46,25077980.0,
2881,2001,22,Querétaro,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,159.0,159.0,0.0,3216.0,20.23,2466.2,7931296.56,
2882,2001,22,Querétaro,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,21.0,21.0,0.0,170.0,8.1,6197.49,1053572.75,
2883,2001,22,Querétaro,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,5.0,5.0,0.0,20.0,4.0,1897.0,37940.0,
2884,2001,22,Querétaro,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),2.0,2.0,0.0,44.0,22.0,3400.0,149600.0,
2885,2001,22,Querétaro,1,Otoño-Invierno,1,Riego,200201,Tonelada,6330000,Coliflor,25.0,25.0,0.0,215.0,8.6,3500.0,752500.0,
2886,2001,22,Querétaro,1,Otoño-Invierno,1,Riego,200201,Tonelada,6820000,Fresa,2.0,2.0,0.0,3.0,1.5,1350.0,4050.0,
2887,2001,22,Querétaro,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,400.2,400.2,0.0,350.0,0.87,8290.29,2901600.66,
2888,2001,22,Querétaro,1,Otoño-Invierno,1,Riego,200201,Tonelada,6900000,Garbanzo grano,24.0,24.0,0.0,30.0,1.25,3483.33,104500.0,
2889,2001,22,Querétaro,1,Otoño-Invierno,1,Riego,200201,Tonelada,7240000,Jícama,4.0,4.0,0.0,100.0,25.0,2500.0,250000.0,
2890,2001,22,Querétaro,1,Otoño-Invierno,1,Riego,200201,Tonelada,7330000,Lechuga,139.0,139.0,0.0,3382.0,24.33,2222.61,7516869.12,
2891,2001,22,Querétaro,1,Otoño-Invierno,1,Riego,200201,Tonelada,7350000,Lenteja,39.0,39.0,0.0,58.0,1.49,3179.3,184399.6,
2892,2001,22,Querétaro,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,833.8,833.8,0.0,1682.0,2.02,1652.37,2779287.8,
2893,2001,22,Querétaro,1,Otoño-Invierno,1,Riego,200201,Tonelada,7670000,Melón,3.0,3.0,0.0,21.0,7.0,3000.0,63000.0,
2894,2001,22,Querétaro,1,Otoño-Invierno,1,Riego,200201,Tonelada,8440000,Poro (leek),8.0,8.0,0.0,96.0,12.0,2500.0,240000.0,
2895,2001,22,Querétaro,1,Otoño-Invierno,1,Riego,200201,Tonelada,8490000,Rábano,5.0,5.0,0.0,40.0,8.0,1725.0,69000.0,
2896,2001,22,Querétaro,1,Otoño-Invierno,1,Riego,200201,Tonelada,8710000,Sandía,8.0,8.0,0.0,74.0,9.25,2364.86,174999.64,
2897,2001,22,Querétaro,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),79.0,79.0,0.0,7081.0,89.63,6725.75,47625061.65,
2898,2001,22,Querétaro,1,Otoño-Invierno,1,Riego,200201,Tonelada,8980000,Tomate verde,16.0,16.0,0.0,139.0,8.69,4915.82,683298.98,
2899,2001,22,Querétaro,1,Otoño-Invierno,1,Riego,200201,Tonelada,9040000,Trigo forrajero verde,75.0,75.0,0.0,2100.0,28.0,350.0,735000.0,
2900,2001,22,Querétaro,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,1093.0,1083.0,10.0,5875.0,5.42,1305.11,7667500.0,
2901,2001,22,Querétaro,1,Otoño-Invierno,1,Riego,200201,Tonelada,9270000,Zanahoria,471.0,471.0,0.0,11140.0,23.65,1026.17,11431500.0,
2902,2001,22,Querétaro,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,194.0,194.0,0.0,9249.0,47.68,319.49,2954937.68,
2903,2001,22,Querétaro,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5430000,Arvejón,69.0,69.0,0.0,22.0,0.32,2700.0,59400.0,
2904,2001,22,Querétaro,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6890000,Garbanzo forrajero,358.0,358.0,0.0,101.0,0.28,2500.0,252500.0,
2905,2001,22,Querétaro,2,Primavera-Verano,1,Riego,200201,Tonelada,5670000,Brócoli,330.0,330.0,0.0,3106.0,9.41,4714.9,14644493.25,
2906,2001,22,Querétaro,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,91.0,91.0,0.0,1082.0,11.89,2000.0,2164000.0,
2907,2001,22,Querétaro,2,Primavera-Verano,1,Riego,200201,Tonelada,5940000,Cebolla,44.0,44.0,0.0,1018.0,23.14,3433.79,3495597.24,
2908,2001,22,Querétaro,2,Primavera-Verano,1,Riego,200201,Tonelada,6110000,Chile seco,963.0,913.0,50.0,1374.0,1.5,30935.22,42504992.28,
2909,2001,22,Querétaro,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,203.0,196.0,7.0,1929.0,9.84,6585.68,12703776.45,
2910,2001,22,Querétaro,2,Primavera-Verano,1,Riego,200201,Tonelada,6310000,Col (repollo),4.0,4.0,0.0,80.0,20.0,1600.0,128000.0,
2911,2001,22,Querétaro,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,1782.8,1773.8,9.0,2155.0,1.21,8578.51,18486694.08,
2912,2001,22,Querétaro,2,Primavera-Verano,1,Riego,200201,Tonelada,7240000,Jícama,2.0,2.0,0.0,56.0,28.0,1600.0,89600.0,
2913,2001,22,Querétaro,2,Primavera-Verano,1,Riego,200201,Tonelada,7330000,Lechuga,119.0,119.0,0.0,1880.0,15.8,1660.64,3122000.0,
2914,2001,22,Querétaro,2,Primavera-Verano,1,Riego,200201,Tonelada,7470000,Maíz forrajero en verde,1112.0,1112.0,0.0,63545.0,57.14,351.66,22346403.85,
2915,2001,22,Querétaro,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,23281.2,23278.2,3.0,160792.0,6.91,1485.34,238830366.11,
2916,2001,22,Querétaro,2,Primavera-Verano,1,Riego,200201,Tonelada,8100000,Papa,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
2917,2001,22,Querétaro,2,Primavera-Verano,1,Riego,200201,Tonelada,8210000,Pepino,46.0,46.0,0.0,604.0,13.13,3241.72,1958000.0,
2918,2001,22,Querétaro,2,Primavera-Verano,1,Riego,200201,Tonelada,8490000,Rábano,2.0,2.0,0.0,12.0,6.0,950.0,11400.0,
2919,2001,22,Querétaro,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,92.0,92.0,0.0,5036.0,54.74,287.61,1448390.8,
2920,2001,22,Querétaro,2,Primavera-Verano,1,Riego,200201,Tonelada,8810000,Sorgo grano,7687.0,7687.0,0.0,69750.0,9.07,1198.97,83628203.7,
2921,2001,22,Querétaro,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),173.0,165.0,8.0,2904.0,17.6,5629.8,16348946.01,
2922,2001,22,Querétaro,2,Primavera-Verano,1,Riego,200201,Tonelada,8980000,Tomate verde,593.0,579.0,14.0,8473.0,14.63,3734.82,31645141.44,
2923,2001,22,Querétaro,2,Primavera-Verano,1,Riego,200201,Tonelada,9270000,Zanahoria,70.0,70.0,0.0,1241.0,17.73,1589.04,1971997.51,
2924,2001,22,Querétaro,2,Primavera-Verano,1,Riego,200201,Tonelada,9320000,Zempoalxochitl,170.0,170.0,0.0,2135.0,12.56,1100.0,2348500.0,
2925,2001,22,Querétaro,2,Primavera-Verano,2,Temporal,200201,Tonelada,5490000,Avena forrajera en verde,18.0,18.0,0.0,285.0,15.83,400.0,114000.0,
2926,2001,22,Querétaro,2,Primavera-Verano,2,Temporal,200201,Tonelada,5920000,Cebada grano,690.0,678.0,12.0,1018.0,1.5,1252.26,1274796.32,
2927,2001,22,Querétaro,2,Primavera-Verano,2,Temporal,200201,Tonelada,6120000,Chile verde,2.0,2.0,0.0,10.0,5.0,6500.0,65000.0,
2928,2001,22,Querétaro,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,22011.0,17874.8,4136.2,7889.6,0.44,8482.6,66924292.41,
2929,2001,22,Querétaro,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,94107.0,83037.8,11069.2,112448.2,1.35,1358.99,152816237.4,
2930,2001,22,Querétaro,2,Primavera-Verano,2,Temporal,200201,Tonelada,8790000,Sorgo forrajero en verde,4.0,4.0,0.0,44.0,11.0,300.0,13200.0,
2931,2001,22,Querétaro,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,1328.0,1308.0,20.0,5050.0,3.86,1101.19,5561000.0,
2932,2001,22,Querétaro,2,Primavera-Verano,2,Temporal,200201,Tonelada,9050000,Trigo grano,287.0,282.0,5.0,344.4,1.22,1310.48,451329.25,
2933,2001,22,Querétaro,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,99.0,99.0,0.0,183.0,1.85,4721.31,863999.48,
2934,2001,22,Querétaro,3,Perennes,1,Riego,200201,Tonelada,5170000,Alfalfa verde,6363.0,5676.0,0.0,471316.0,83.04,383.7,180842171.25,
2935,2001,22,Querétaro,3,Perennes,1,Riego,200201,Tonelada,6530000,Durazno,210.0,150.0,0.0,284.0,1.89,1447.88,411197.92,
2936,2001,22,Querétaro,3,Perennes,1,Riego,200201,Tonelada,6650000,Espárrago,25.0,25.0,0.0,87.0,3.48,7600.0,661200.0,
2937,2001,22,Querétaro,3,Perennes,1,Riego,200201,Tonelada,7060000,Guayaba,83.0,78.0,0.0,289.0,3.71,3499.65,1011399.69,
2938,2001,22,Querétaro,3,Perennes,1,Riego,200201,Tonelada,7390000,Limón,14.0,14.0,0.0,70.0,5.0,1464.28,102499.6,
2939,2001,22,Querétaro,3,Perennes,1,Riego,200201,Tonelada,7550000,Mandarina,4.0,4.0,0.0,28.0,7.0,2300.0,64400.0,
2940,2001,22,Querétaro,3,Perennes,1,Riego,200201,Tonelada,7560000,Mango,68.0,68.0,0.0,524.0,7.71,2500.0,1310000.0,
2941,2001,22,Querétaro,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,143.0,143.0,0.0,1158.0,8.1,1198.44,1387793.52,
2942,2001,22,Querétaro,3,Perennes,1,Riego,200201,Tonelada,8600000,Rosa,50.0,50.0,0.0,119.0,2.38,30000.0,3570000.0,
2943,2001,22,Querétaro,3,Perennes,1,Riego,200201,Tonelada,9130000,Uva,500.0,488.0,0.0,3033.0,6.22,3193.04,9684500.0,
2944,2001,22,Querétaro,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,312.0,312.0,0.0,12915.0,41.39,358.22,4626411.3,
2945,2001,22,Querétaro,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,358.0,358.0,0.0,359.0,1.0,1103.06,395998.54,
2946,2001,22,Querétaro,3,Perennes,2,Temporal,200201,Tonelada,7060000,Guayaba,16.0,8.0,0.0,8.0,1.0,6000.0,48000.0,
2947,2001,22,Querétaro,3,Perennes,2,Temporal,200201,Tonelada,7580000,Manzana,655.0,655.0,0.0,1965.0,3.0,2500.0,4912500.0,
2948,2001,22,Querétaro,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,5.0,5.0,0.0,20.0,4.0,900.0,18000.0,
2949,2001,22,Querétaro,3,Perennes,2,Temporal,200201,Tonelada,7960000,Nuez,147.0,147.0,0.0,176.0,1.2,12000.0,2112000.0,
2950,2001,22,Querétaro,3,Perennes,2,Temporal,200201,Tonelada,9120000,Tuna,416.0,416.0,0.0,965.0,2.32,4234.19,4085993.35,
2951,2001,23,Quintana Roo,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,2.0,2.0,0.0,28.0,14.0,3000.0,84000.0,
2952,2001,23,Quintana Roo,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,50.0,50.0,0.0,124.7,2.49,1991.17,248298.9,
2953,2001,23,Quintana Roo,1,Otoño-Invierno,1,Riego,200201,Tonelada,7670000,Melón,1.0,1.0,0.0,20.0,20.0,3000.0,60000.0,
2954,2001,23,Quintana Roo,1,Otoño-Invierno,1,Riego,200201,Tonelada,8710000,Sandía,421.5,362.5,59.0,7166.35,19.77,1404.14,10062583.95,
2955,2001,23,Quintana Roo,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),19.0,19.0,0.0,263.33,13.86,3503.08,922466.2,
2956,2001,23,Quintana Roo,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,5734.5,4902.5,832.0,1582.54,0.32,7432.5,11762234.98,
2957,2001,23,Quintana Roo,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,5352.0,4656.0,696.0,2162.8,0.46,1385.13,2995765.5,
2958,2001,23,Quintana Roo,1,Otoño-Invierno,2,Temporal,200201,Tonelada,8810000,Sorgo grano,130.0,50.0,80.0,80.0,1.6,1000.0,80000.0,
2959,2001,23,Quintana Roo,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,8.36,8.36,0.0,58.29,6.97,6333.9,369203.3,
2960,2001,23,Quintana Roo,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,58.0,58.0,0.0,130.5,2.25,1200.0,156600.0,
2961,2001,23,Quintana Roo,2,Primavera-Verano,1,Riego,200201,Tonelada,7670000,Melón,0.25,0.25,0.0,3.95,15.8,3000.0,11850.0,
2962,2001,23,Quintana Roo,2,Primavera-Verano,1,Riego,200201,Tonelada,8210000,Pepino,6.0,6.0,0.0,36.0,6.0,1500.0,54000.0,
2963,2001,23,Quintana Roo,2,Primavera-Verano,1,Riego,200201,Tonelada,8710000,Sandía,3.25,3.25,0.0,16.52,5.08,2136.8,35300.0,
2964,2001,23,Quintana Roo,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),8.99,8.99,0.0,97.05,10.8,5180.0,502719.12,
2965,2001,23,Quintana Roo,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,40.0,40.0,0.0,86.0,2.15,3000.0,258000.0,
2966,2001,23,Quintana Roo,2,Primavera-Verano,2,Temporal,200201,Tonelada,6120000,Chile verde,1900.0,941.0,959.0,5942.0,6.31,1214.54,7216796.68,
2967,2001,23,Quintana Roo,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,3.0,3.0,0.0,3.6,1.2,6000.0,21600.0,
2968,2001,23,Quintana Roo,2,Primavera-Verano,2,Temporal,200201,Tonelada,7220000,Jamaica,1.0,1.0,0.0,0.6,0.6,20000.0,12000.0,
2969,2001,23,Quintana Roo,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,81010.0,60066.0,20944.0,36175.05,0.6,1654.31,59844572.38,
2970,2001,23,Quintana Roo,3,Perennes,1,Riego,200201,Tonelada,5820000,Caña de azúcar,1620.0,1336.0,0.0,133600.0,100.0,272.24,36371264.0,
2971,2001,23,Quintana Roo,3,Perennes,1,Riego,200201,Tonelada,7210000,Jaca (jackfruit),5.0,5.0,0.0,13.04,2.61,10000.0,130400.0,
2972,2001,23,Quintana Roo,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,1184.0,1060.0,0.0,7091.3,6.69,1119.04,7935430.0,
2973,2001,23,Quintana Roo,3,Perennes,1,Riego,200201,Tonelada,8130000,Papaya,136.0,80.0,0.0,2276.4,28.46,1006.97,2292264.0,
2974,2001,23,Quintana Roo,3,Perennes,1,Riego,200201,Tonelada,8390000,Plátano,10.0,0.0,0.0,0.0,0.0,0.0,0.0,
2975,2001,23,Quintana Roo,3,Perennes,2,Temporal,200201,Tonelada,5020000,Achiote,308.0,72.0,0.0,47.67,0.66,13945.89,664800.81,
2976,2001,23,Quintana Roo,3,Perennes,2,Temporal,200201,Tonelada,5820000,Caña de azúcar,19241.67,18468.0,0.0,1014262.56,54.92,272.24,276122839.33,
2977,2001,23,Quintana Roo,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,17.75,17.75,0.0,75.26,4.24,1105.89,83228.97,
2978,2001,23,Quintana Roo,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,1720.5,1694.5,0.0,13673.0,8.07,1140.93,15599897.32,
2979,2001,23,Quintana Roo,3,Perennes,2,Temporal,200201,Tonelada,7920000,Nopalitos,6.0,6.0,0.0,206.0,34.33,3100.0,638600.0,
2980,2001,23,Quintana Roo,3,Perennes,2,Temporal,200201,Tonelada,8130000,Papaya,131.0,131.0,0.0,3930.0,30.0,900.0,3537000.0,
2981,2001,23,Quintana Roo,3,Perennes,2,Temporal,200201,Tonelada,8290000,Piña,69.5,62.0,0.0,2702.26,43.58,1400.92,3785650.0,
2982,2001,23,Quintana Roo,3,Perennes,2,Temporal,200201,Tonelada,8340000,Pitahaya,33.5,0.0,0.0,0.0,0.0,0.0,0.0,
2983,2001,23,Quintana Roo,3,Perennes,2,Temporal,200201,Tonelada,8390000,Plátano,288.0,283.0,0.0,1781.0,6.29,2326.22,4143000.0,
2984,2001,23,Quintana Roo,3,Perennes,2,Temporal,200201,Tonelada,8680000,Sábila,10.0,0.0,0.0,0.0,0.0,0.0,0.0,
2985,2001,24,San Luis Potosí,1,Otoño-Invierno,1,Riego,200201,Tonelada,5010000,Acelga,6.0,6.0,0.0,36.0,6.0,1000.0,36000.0,
